CNTY_ST,STUSAB,FIPS,PPOV,PFHH,PHSLS,PUNEM,LO_POV,YCOORD,XCOORD,OTMIG,SQRTPPOV,PHSPLUS
Comal County  TX,TX,48091,0.11981100000,0.15549800000,0.46709200000,0.03788200000,-1.99421700000,-1128031.09566000000,-211158.68104100000,0.156022,0.346137,0.532908
Comanche County  TX,TX,48093,0.22888100000,0.16201500000,0.65349000000,0.04385300000,-1.21463900000,-890213.28616400000,-230423.77426499900,0.159626,0.478415,0.346510
Concho County  TX,TX,48095,0.16300900000,0.17142900000,0.69843700000,0.03580100000,-1.63600500000,-954913.06331100000,-350922.81123100000,0.165206,0.403744,0.301563
Cooke County  TX,TX,48097,0.20323200000,0.17849400000,0.53581800000,0.04606400000,-1.36621600000,-705233.88515800000,-106770.43244300000,0.178953,0.450813,0.464182
Coryell County  TX,TX,48099,0.12802600000,0.17303700000,0.54814700000,0.06660200000,-1.91852200000,-953609.63144699900,-163307.71355700000,0.309692,0.357807,0.451853
Cottle County  TX,TX,48101,0.29359800000,0.22608700000,0.65696500000,0.05827500000,-0.87797200000,-648466.51612799900,-374222.38525799900,0.180406,0.541847,0.343035
Crane County  TX,TX,48103,0.15269000000,0.12711900000,0.65519800000,0.08291100000,-1.71365800000,-929896.26525000000,-590590.29236900000,0.193099,0.390756,0.344802
Crockett County  TX,TX,48105,0.24769100000,0.15287800000,0.68466300000,0.06562500000,-1.11096500000,-1014552.99835000000,-495325.10983799900,0.116476,0.497686,0.315337
Crosby County  TX,TX,48107,0.36864200000,0.18120800000,0.69638800000,0.08212100000,-0.53804700000,-695029.28134099900,-466436.07114600000,0.154357,0.607159,0.303612
Culberson County  TX,TX,48109,0.31296100000,0.18734800000,0.72205700000,0.06100200000,-0.78631200000,-912951.29248800000,-771458.17443400000,0.188860,0.559429,0.277943
Dallam County  TX,TX,48111,0.15991900000,0.16943500000,0.67068600000,0.04739000000,-1.65883100000,-392828.70896399900,-559426.37439000000,0.230481,0.399899,0.329314
Dallas County  TX,TX,48113,0.18414200000,0.24286800000,0.49783000000,0.05557900000,-1.48853500000,-802380.06711299900,-69297.75798300000,0.165395,0.429118,0.502170
Dawson County  TX,TX,48115,0.29344300000,0.17249700000,0.70162200000,0.08229800000,-0.87871800000,-788017.67101599900,-529682.96019799900,0.132837,0.541704,0.298378
Deaf Smith County  TX,TX,48117,0.26448400000,0.20268700000,0.67642800000,0.08551600000,-1.02278900000,-537979.56727899900,-570218.21269700000,0.140097,0.514280,0.323572
Delta County  TX,TX,48119,0.21673000000,0.19115300000,0.60513700000,0.05585700000,-1.28482500000,-733890.93035000000,28934.52590900000,0.175456,0.465543,0.394863
Denton County  TX,TX,48121,0.06481800000,0.14583800000,0.32159800000,0.03796600000,-2.66916100000,-753526.80394000000,-98924.18507199990,0.213823,0.254594,0.678402
DeWitt County  TX,TX,48123,0.26246000000,0.21342300000,0.65068100000,0.05845200000,-1.03322200000,-1210217.93221000000,-126986.98033700000,0.147639,0.512309,0.349319
Dickens County  TX,TX,48125,0.21730400000,0.15044200000,0.70319400000,0.05135700000,-1.28144800000,-697351.42536999900,-420609.72570299900,0.232793,0.466159,0.296806
Dimmit County  TX,TX,48127,0.40305200000,0.23093500000,0.71266200000,0.14241700000,-0.39276400000,-1276931.52356000000,-354489.64408000000,0.083712,0.634864,0.287338
Donley County  TX,TX,48129,0.21511600000,0.17391300000,0.47064800000,0.09513400000,-1.29435700000,-547773.73567199900,-415781.30380800000,0.235781,0.463806,0.529352
Duval County  TX,TX,48131,0.35874200000,0.22000000000,0.69503200000,0.09521800000,-0.58082800000,-1363156.79742000000,-239039.66380000000,0.100843,0.598951,0.304968
Eastland County  TX,TX,48133,0.23256900000,0.19111100000,0.59797300000,0.07915400000,-1.19386100000,-847455.44997199900,-253828.01950800000,0.187651,0.482254,0.402027
Ector County  TX,TX,48135,0.24329900000,0.22896400000,0.60144200000,0.07680200000,-1.13467800000,-880972.05872900000,-589559.87625299900,0.134551,0.493253,0.398558
Edwards County  TX,TX,48137,0.47446500000,0.16141700000,0.63290300000,0.04935400000,-0.10223100000,-1101942.89030000000,-398008.26783999900,0.064913,0.688814,0.367097
Ellis County  TX,TX,48139,0.11512400000,0.15530900000,0.54354900000,0.05179600000,-2.03943400000,-848732.37502699900,-71197.21271300000,0.156262,0.339299,0.456451
El Paso County  TX,TX,48141,0.31738600000,0.23464100000,0.57756000000,0.09486300000,-0.76581200000,-861386.91681400000,-922316.45862199900,0.087980,0.563370,0.422440
Erath County  TX,TX,48143,0.16612600000,0.13988700000,0.46280700000,0.10665500000,-1.61333400000,-859071.78715200000,-199002.70670499900,0.266770,0.407586,0.537193
Falls County  TX,TX,48145,0.29090500000,0.28026100000,0.69219300000,0.07397700000,-0.89099200000,-970038.14269899900,-85113.91881000000,0.172317,0.539356,0.307807
Fannin County  TX,TX,48147,0.18334000000,0.18460600000,0.64374800000,0.05249800000,-1.49387800000,-710915.43764400000,-9411.55680600000,0.148176,0.428182,0.356252
Fayette County  TX,TX,48149,0.13025100000,0.14825200000,0.65158300000,0.03368900000,-1.89873900000,-1122655.43511000000,-85210.63386100000,0.148264,0.360903,0.348417
Fisher County  TX,TX,48151,0.27692300000,0.16869900000,0.65101500000,0.04406400000,-0.95977600000,-795820.05278699900,-392170.89683799900,0.201673,0.526235,0.348985
Floyd County  TX,TX,48153,0.29048200000,0.16372100000,0.68639900000,0.06715200000,-0.89304400000,-644322.84868199900,-463765.29340700000,0.142544,0.538964,0.313601
Foard County  TX,TX,48155,0.14523800000,0.19689100000,0.65333300000,0.02164500000,-1.77244900000,-661815.77920100000,-330909.11652200000,0.229723,0.381101,0.346667
Fort Bend County  TX,TX,48157,0.08754300000,0.14282600000,0.37721800000,0.04856500000,-2.34400900000,-1161784.89191000000,21330.46272100000,0.137753,0.295877,0.622782
Franklin County  TX,TX,48159,0.21943800000,0.17168100000,0.59316300000,0.04487200000,-1.26894200000,-757022.98418799900,69241.19024000000,0.185812,0.468442,0.406837
Freestone County  TX,TX,48161,0.17295600000,0.19709900000,0.62241000000,0.04154600000,-1.56482100000,-920403.31442299900,-13468.86412400000,0.162885,0.415880,0.377590
Frio County  TX,TX,48163,0.36741300000,0.23626900000,0.72320000000,0.07349300000,-0.54333200000,-1229931.19693000000,-291637.87040000000,0.077517,0.606146,0.276800
Gaines County  TX,TX,48165,0.29283900000,0.12405700000,0.72191600000,0.05470900000,-0.88163700000,-783956.63167399900,-590819.53794299900,0.147556,0.541146,0.278084
Galveston County  TX,TX,48167,0.17965600000,0.22629900000,0.47232500000,0.06728700000,-1.51867800000,-1177998.92171000000,96792.08350600000,0.164035,0.423858,0.527675
Garza County  TX,TX,48169,0.29927000000,0.16388000000,0.69338300000,0.05658400000,-0.85077600000,-743172.96140200000,-469109.92978900000,0.155214,0.547056,0.306617
Gillespie County  TX,TX,48171,0.13898900000,0.14207900000,0.50868300000,0.03746200000,-1.82371100000,-1069755.03933000000,-271254.58589500000,0.152725,0.372812,0.491317
Glasscock County  TX,TX,48173,0.18239000000,0.04926100000,0.54908300000,0.03542700000,-1.50023900000,-887051.91756400000,-497589.03488200000,0.167630,0.427071,0.450917
Goliad County  TX,TX,48175,0.25915600000,0.14759700000,0.59129900000,0.03216300000,-1.05035700000,-1257221.03710000000,-134229.16560000000,0.120079,0.509074,0.408701
Gonzales County  TX,TX,48177,0.23869300000,0.20887200000,0.72837700000,0.04838700000,-1.15985600000,-1168511.12234000000,-139019.86872400000,0.201385,0.488562,0.271623
Gray County  TX,TX,48179,0.17907400000,0.19074700000,0.59336000000,0.05374700000,-1.52263600000,-499503.86166499900,-413099.05879799900,0.196123,0.423171,0.406640
Grayson County  TX,TX,48181,0.14262800000,0.20799700000,0.50594000000,0.04720700000,-1.79362800000,-707053.94560199900,-59653.43195600000,0.159242,0.377661,0.494060
Gregg County  TX,TX,48183,0.20993900000,0.24594300000,0.50678600000,0.06866100000,-1.32529500000,-833734.08315600000,105782.25738400000,0.214636,0.458191,0.493214
Grimes County  TX,TX,48185,0.20818100000,0.19925500000,0.66636600000,0.06213800000,-1.33592500000,-1049187.33780000000,1331.08130900000,0.153113,0.456269,0.333634
Guadalupe County  TX,TX,48187,0.13619700000,0.17949600000,0.53793200000,0.05427300000,-1.84723900000,-1153686.14463000000,-181143.94521599900,0.146523,0.369049,0.462068
Hale County  TX,TX,48189,0.23563100000,0.19106700000,0.64000800000,0.06737100000,-1.17678600000,-641735.28350500000,-509510.31430099900,0.151297,0.485418,0.359992
Hall County  TX,TX,48191,0.39650100000,0.17162500000,0.71776200000,0.09021100000,-0.42006400000,-596526.12139999900,-406797.15946300000,0.262244,0.629683,0.282238
Hamilton County  TX,TX,48193,0.21621600000,0.15675700000,0.60086100000,0.02590400000,-1.28785400000,-918206.44531900000,-190780.09279200000,0.199290,0.464990,0.399139
Hansford County  TX,TX,48195,0.23096900000,0.10148800000,0.61119900000,0.04007900000,-1.20284500000,-399847.62108000000,-453850.79542799900,0.204934,0.480592,0.388801
Hardeman County  TX,TX,48197,0.26190500000,0.19277100000,0.63047800000,0.04200500000,-1.03609200000,-626961.29472200000,-326631.50844200000,0.189688,0.511767,0.369522
Hardin County  TX,TX,48199,0.13508400000,0.16651600000,0.61658700000,0.05673900000,-1.85673700000,-1071258.59128000000,148185.21189499900,0.180299,0.367538,0.383413
Harris County  TX,TX,48201,0.19864100000,0.21872500000,0.49618800000,0.06437600000,-1.39481300000,-1125023.10707000000,56270.80944000000,0.121680,0.445692,0.503812
Harrison County  TX,TX,48203,0.22231700000,0.22061400000,0.56115700000,0.07406800000,-1.25221700000,-825575.37522499900,145538.30308099900,0.200111,0.471505,0.438843
Hartley County  TX,TX,48205,0.08348000000,0.08435900000,0.56905200000,0.01154400000,-2.39598000000,-441278.50319199900,-563011.05217200000,0.176301,0.288929,0.430948
Haskell County  TX,TX,48207,0.34194000000,0.19034100000,0.65793400000,0.05178500000,-0.65466100000,-750248.97983099900,-330371.81514500000,0.177736,0.584756,0.342066
Hays County  TX,TX,48209,0.12049700000,0.15892900000,0.36335200000,0.06273300000,-1.98773300000,-1100881.57734000000,-187636.04278399900,0.196850,0.347127,0.636648
Hemphill County  TX,TX,48211,0.16746400000,0.10978500000,0.51670100000,0.03144300000,-1.60370700000,-453460.73298799900,-364330.09468300000,0.148847,0.409224,0.483299
Henderson County  TX,TX,48213,0.19390700000,0.19870800000,0.59508400000,0.06475400000,-1.42482000000,-864138.56533000000,13126.78982800000,0.168541,0.440349,0.404916
Hidalgo County  TX,TX,48215,0.45702500000,0.18444600000,0.69710000000,0.12043000000,-0.17232500000,-1506242.31075000000,-211248.65841999900,0.060616,0.676036,0.302900
Hill County  TX,TX,48217,0.20217300000,0.18923200000,0.62020000000,0.04909300000,-1.37276700000,-888079.84079199900,-101933.69944800000,0.186323,0.449637,0.379800
Hockley County  TX,TX,48219,0.24455900000,0.18435800000,0.57098500000,0.06869000000,-1.12784300000,-689922.71069500000,-558162.59971700000,0.170573,0.494529,0.429015
Hood County  TX,TX,48221,0.10336900000,0.15700200000,0.47738700000,0.04840800000,-2.16033500000,-838349.77543799900,-163981.03116300000,0.256350,0.321510,0.522613
Hopkins County  TX,TX,48223,0.18408600000,0.17175800000,0.63416600000,0.04802400000,-1.48890800000,-760107.63512700000,38643.58321400000,0.164561,0.429052,0.365834
Houston County  TX,TX,48225,0.28568600000,0.28631800000,0.65941800000,0.06111400000,-0.91642700000,-963174.25045100000,52430.83476500000,0.212067,0.534496,0.340582
Howard County  TX,TX,48227,0.25152300000,0.22751600000,0.61676100000,0.06675900000,-1.09050600000,-839175.11990599900,-487018.21937300000,0.153939,0.501521,0.383239
Hudspeth County  TX,TX,48229,0.41415900000,0.16161600000,0.75249800000,0.08224800000,-0.34679700000,-904184.86510000000,-849679.02002499900,0.092572,0.643552,0.247502
Hunt County  TX,TX,48231,0.16260400000,0.19771500000,0.57311000000,0.05834400000,-1.63897600000,-763098.54472200000,-7583.00600700000,0.193767,0.403242,0.426890
Hutchinson County  TX,TX,48233,0.15145900000,0.16547900000,0.55615900000,0.05570500000,-1.72320600000,-448295.50806600000,-456714.24229800000,0.191975,0.389177,0.443841
Irion County  TX,TX,48235,0.08043500000,0.10222200000,0.52271000000,0.02637600000,-2.43645400000,-952449.86289200000,-452548.05089499900,0.198061,0.283611,0.477290
Jack County  TX,TX,48237,0.15009800000,0.14357400000,0.61795400000,0.03950400000,-1.73382900000,-748606.83222900000,-192293.66503400000,0.185720,0.387425,0.382046
Jackson County  TX,TX,48239,0.19430900000,0.17567600000,0.61644600000,0.04961400000,-1.42225000000,-1225174.10243000000,-54132.40548500000,0.139305,0.440805,0.383554
Jasper County  TX,TX,48241,0.23795200000,0.22158000000,0.67468100000,0.07193600000,-1.16394000000,-1025064.16383000000,180820.47885700000,0.184804,0.487803,0.325319
Jeff Davis County  TX,TX,48243,0.17584700000,0.12244900000,0.46218500000,0.05758700000,-1.54473900000,-996722.39717899900,-744555.60286300000,0.108917,0.419341,0.537815
Jefferson County  TX,TX,48245,0.24988700000,0.29411000000,0.56064600000,0.08129500000,-1.09921500000,-1120665.53819000000,170164.00738699900,0.143563,0.499887,0.439354
Jim Hogg County  TX,TX,48247,0.29993800000,0.20773600000,0.69260600000,0.08080300000,-0.84759400000,-1433269.70360000000,-259085.56358399900,0.105971,0.547666,0.307394
Jim Wells County  TX,TX,48249,0.32099700000,0.21447800000,0.67914800000,0.06562500000,-0.74919500000,-1358639.69117000000,-199028.68979500000,0.086857,0.566566,0.320852
Johnson County  TX,TX,48251,0.11076600000,0.14869200000,0.56929200000,0.04578200000,-2.08294000000,-844733.05736800000,-122377.36911600000,0.153332,0.332815,0.430708
Jones County  TX,TX,48253,0.22969900000,0.17925000000,0.72188100000,0.06113800000,-1.21001200000,-798269.52774299900,-345585.29675799900,0.151411,0.479269,0.278119
Karnes County  TX,TX,48255,0.29456400000,0.22060800000,0.74642400000,0.06517000000,-0.87331900000,-1228938.27258000000,-174404.19400399900,0.087455,0.542738,0.253576
Kaufman County  TX,TX,48257,0.13654900000,0.16332900000,0.60483300000,0.04534600000,-1.84425400000,-821168.24194900000,-25702.10803600000,0.248374,0.369525,0.395167
Kendall County  TX,TX,48259,0.14404300000,0.12719700000,0.40051000000,0.03316800000,-1.78211200000,-1111813.94516000000,-250871.58716600000,0.190418,0.379530,0.599490
Kenedy County  TX,TX,48261,0.15596300000,0.08163300000,0.64359900000,0.06500000000,-1.68857500000,-1448313.90970000000,-165195.01409600000,0.176546,0.394922,0.356401
Kent County  TX,TX,48263,0.13068200000,0.08695700000,0.58711600000,0.03778300000,-1.89494400000,-745555.41503200000,-423031.71166299900,0.332004,0.361500,0.412884
Kerr County  TX,TX,48265,0.22876800000,0.20313200000,0.49454600000,0.04602500000,-1.21527900000,-1096884.67378000000,-309416.08791599900,0.151317,0.478297,0.505454
Kimble County  TX,TX,48267,0.28813600000,0.18251000000,0.64460100000,0.03027300000,-0.90445600000,-1048345.71892000000,-344297.10819699900,0.161563,0.536783,0.355399
King County  TX,TX,48269,0.22988500000,0.04444400000,0.48523200000,0.00000000000,-1.20896000000,-699651.42923000000,-374611.16941400000,0.381418,0.479463,0.514768
Kinney County  TX,TX,48271,0.33565600000,0.12011200000,0.61887700000,0.09377800000,-0.68271200000,-1171451.73700000000,-411853.81381199900,0.092849,0.579358,0.381123
Kleberg County  TX,TX,48273,0.35699900000,0.23427200000,0.51065500000,0.10602400000,-0.58841500000,-1392554.47231000000,-165214.46475099900,0.137519,0.597494,0.489345
Knox County  TX,TX,48275,0.35344100000,0.19691100000,0.67014300000,0.06371700000,-0.60394800000,-702789.65350500000,-329399.93119799900,0.196622,0.594509,0.329857
Lamar County  TX,TX,48277,0.23009300000,0.24703800000,0.57664600000,0.05630000000,-1.20778800000,-702745.05531900000,37738.39943600000,0.159408,0.479680,0.423354
Lamb County  TX,TX,48279,0.27921000000,0.16192000000,0.65642800000,0.05789500000,-0.94838300000,-638869.06060700000,-555345.50844999900,0.149576,0.528403,0.343572
Lampasas County  TX,TX,48281,0.20054400000,0.16565200000,0.53697200000,0.04738900000,-1.38289600000,-974292.18115399900,-203964.82182000000,0.201480,0.447821,0.463028
La Salle County  TX,TX,48283,0.38456900000,0.18978100000,0.75979800000,0.07917300000,-0.47020100000,-1287880.37626000000,-292808.58747500000,0.192370,0.620136,0.240202
Lavaca County  TX,TX,48285,0.15414600000,0.17688000000,0.67849100000,0.02516600000,-1.70244700000,-1177226.08017000000,-86695.84362100000,0.146190,0.392614,0.321509
Lee County  TX,TX,48287,0.14790200000,0.13613900000,0.66837100000,0.02572600000,-1.75114900000,-1074513.11226000000,-88913.04434600000,0.156764,0.384580,0.331629
Leon County  TX,TX,48289,0.21633300000,0.17785400000,0.64537800000,0.05367500000,-1.28716400000,-965696.31347099900,370.94563200000,0.211295,0.465116,0.354622
Liberty County  TX,TX,48291,0.18584400000,0.17035400000,0.67818900000,0.06872300000,-1.47724800000,-1091910.37441000000,109633.67313500000,0.164198,0.431096,0.321811
Limestone County  TX,TX,48293,0.23472600000,0.24851600000,0.63306400000,0.05503900000,-1.18181800000,-937928.65585800000,-52565.75922800000,0.169708,0.484485,0.366936
Lipscomb County  TX,TX,48295,0.24129700000,0.12500000000,0.56357100000,0.04169800000,-1.14558400000,-404675.14646399900,-362265.30538999900,0.266007,0.491220,0.436429
Live Oak County  TX,TX,48297,0.22522900000,0.16143800000,0.63539400000,0.05793600000,-1.23545300000,-1289839.01423000000,-200711.37666899900,0.184798,0.474583,0.364606
Llano County  TX,TX,48299,0.17786900000,0.16729200000,0.50432500000,0.02915100000,-1.53085600000,-1027572.76386000000,-245827.83224200000,0.231314,0.421745,0.495675
Loving County  TX,TX,48301,0.19357000000,0.20000000000,0.52830200000,0.00000000000,-1.42698000000,-875903.19778900000,-682997.55688499900,0.258333,0.439966,0.471698
Lubbock County  TX,TX,48303,0.21888100000,0.24089900000,0.44272100000,0.05832600000,-1.27219700000,-692716.76348800000,-512221.87169700000,0.184191,0.467847,0.557279
Lynn County  TX,TX,48305,0.28457300000,0.16266400000,0.67412500000,0.06092100000,-0.92188900000,-740708.71922400000,-514907.37266800000,0.142003,0.533454,0.325875
McCulloch County  TX,TX,48307,0.29132700000,0.19104500000,0.66241100000,0.06887500000,-0.88894700000,-970922.10836600000,-304562.33597600000,0.142832,0.539747,0.337589
McLennan County  TX,TX,48309,0.21080900000,0.25081600000,0.49229100000,0.07622800000,-1.32005600000,-936597.01448200000,-108859.90185200000,0.157094,0.459139,0.507709
McMullen County  TX,TX,48311,0.28571400000,0.09782600000,0.61221400000,0.01699700000,-0.91629100000,-1289011.00364000000,-242537.75616100000,0.118007,0.534522,0.387786
Madison County  TX,TX,48313,0.20255900000,0.19935200000,0.70943400000,0.05826800000,-1.37037400000,-1002365.47453000000,6526.82592600000,0.183005,0.450066,0.290566
Marion County  TX,TX,48315,0.29922200000,0.24379400000,0.65913100000,0.08207800000,-0.85100400000,-797850.47469099900,146293.51139400000,0.156545,0.547012,0.340869
Martin County  TX,TX,48317,0.23921300000,0.16594500000,0.66762500000,0.04905100000,-1.15699800000,-836297.00867400000,-533165.71461000000,0.133941,0.489094,0.332375
Mason County  TX,TX,48319,0.20457300000,0.17745800000,0.51397000000,0.01619400000,-1.35795500000,-1024620.75966000000,-295420.06470200000,0.146858,0.452297,0.486030
Matagorda County  TX,TX,48321,0.23713600000,0.21152700000,0.62516400000,0.08397200000,-1.16844300000,-1236194.58308000000,1881.76147000000,0.174067,0.486966,0.374836
Maverick County  TX,TX,48323,0.40650200000,0.17039200000,0.76154700000,0.17594400000,-0.37844400000,-1239223.92388000000,-405387.85850199900,0.072575,0.637575,0.238453
Medina County  TX,TX,48325,0.20067400000,0.16210300000,0.62022300000,0.05239700000,-1.38208600000,-1175890.13677000000,-289959.29031000000,0.113460,0.447967,0.379777
Menard County  TX,TX,48327,0.40280200000,0.21276600000,0.62521000000,0.03478300000,-0.39380300000,-1003439.77160000000,-349023.02275399900,0.210087,0.634667,0.374790
Midland County  TX,TX,48329,0.16639700000,0.19008700000,0.45981300000,0.05441500000,-1.61137700000,-884154.72184799900,-543565.53134999900,0.178355,0.407918,0.540187
Milam County  TX,TX,48331,0.22001500000,0.19665000000,0.67134200000,0.04724500000,-1.26557700000,-1021777.61081000000,-89403.11174500000,0.141390,0.469058,0.328658
Mills County  TX,TX,48333,0.25310200000,0.16909100000,0.60156700000,0.02624400000,-1.08213700000,-940300.15171500000,-235223.37660399900,0.191653,0.503092,0.398433
Mitchell County  TX,TX,48335,0.23031300000,0.20530600000,0.70493300000,0.03798300000,-1.20654600000,-841794.00720999900,-440987.02018400000,0.166326,0.479909,0.295067
Montague County  TX,TX,48337,0.18095900000,0.17330900000,0.63445400000,0.05600900000,-1.50986600000,-700447.92923999900,-151722.06560000000,0.184831,0.425393,0.365546
Montgomery County  TX,TX,48339,0.11408400000,0.14444300000,0.48096200000,0.04543000000,-2.04969200000,-1076015.77661000000,45798.52548000000,0.160392,0.337763,0.519038
Moore County  TX,TX,48341,0.18088300000,0.14455100000,0.68036200000,0.04349300000,-1.51037800000,-445714.34285700000,-502581.09911600000,0.177273,0.425303,0.319638
Morris County  TX,TX,48343,0.25752900000,0.27095500000,0.61670600000,0.06520500000,-1.05885000000,-763412.39443300000,112375.12700900000,0.214475,0.507473,0.383294
Motley County  TX,TX,48345,0.35135100000,0.16770200000,0.60441600000,0.02184100000,-0.61310400000,-646677.39916599900,-418026.38607800000,0.161957,0.592749,0.395584
Nacogdoches County  TX,TX,48347,0.27447200000,0.23418900000,0.47228200000,0.10709800000,-0.97205200000,-929308.21141900000,125278.03658200000,0.216820,0.523901,0.527718
Navarro County  TX,TX,48349,0.23690700000,0.20831800000,0.61108600000,0.07781000000,-1.16971300000,-882360.03677000000,-42513.30003300000,0.210295,0.486731,0.388914
Newton County  TX,TX,48351,0.24821200000,0.19723000000,0.77213500000,0.10505600000,-1.10816900000,-1019708.61124000000,206366.28638500000,0.207617,0.498209,0.227865
Nolan County  TX,TX,48353,0.29707200000,0.26347600000,0.62876200000,0.06391000000,-0.86127900000,-844465.54086199900,-394874.67537399900,0.159123,0.545043,0.371238
Nueces County  TX,TX,48355,0.24527500000,0.24315400000,0.52313100000,0.07642100000,-1.12397400000,-1359912.74829000000,-154443.88351900000,0.113458,0.495252,0.476869
Ochiltree County  TX,TX,48357,0.18548100000,0.13878500000,0.59811000000,0.04623900000,-1.47964600000,-402294.52858099900,-408213.15435800000,0.163361,0.430675,0.401890
Oldham County  TX,TX,48359,0.33544300000,0.15503900000,0.49188400000,0.06945800000,-0.68366800000,-489415.90983700000,-566506.70701300000,0.320049,0.579174,0.508116
Orange County  TX,TX,48361,0.18950600000,0.20632500000,0.60456200000,0.07891400000,-1.45322600000,-1093726.12180000000,194423.32498599900,0.154073,0.435323,0.395438
Palo Pinto County  TX,TX,48363,0.21122200000,0.19217600000,0.62221000000,0.05098200000,-1.31757500000,-801552.48551400000,-206090.82978500000,0.153310,0.459589,0.377790
Panola County  TX,TX,48365,0.16507700000,0.19632100000,0.59480300000,0.06366100000,-1.62092600000,-868256.27361300000,152192.63578400000,0.155914,0.406297,0.405197
Parker County  TX,TX,48367,0.09816400000,0.14061000000,0.51741900000,0.04203900000,-2.21779200000,-799857.96921500000,-160782.25316399900,0.177736,0.313311,0.482581
Parmer County  TX,TX,48369,0.20945700000,0.12692800000,0.65653000000,0.05305800000,-1.32819900000,-585086.40785700000,-589300.71646999900,0.226083,0.457665,0.343470
Pecos County  TX,TX,48371,0.27560400000,0.17850400000,0.70338400000,0.05651000000,-0.96637100000,-1000120.65049000000,-614717.57909599900,0.158872,0.524980,0.296616
Polk County  TX,TX,48373,0.24079300000,0.20578100000,0.67511400000,0.06688900000,-1.14833700000,-1020877.25767000000,107053.52389400000,0.139877,0.490707,0.324886
Potter County  TX,TX,48375,0.25744800000,0.27180300000,0.60131600000,0.07054200000,-1.05927300000,-494029.80047199900,-505807.39218899900,0.220143,0.507393,0.398684
Presidio County  TX,TX,48377,0.43385100000,0.21351600000,0.76101100000,0.12980400000,-0.26615500000,-1075033.15177000000,-760845.54085100000,0.111562,0.658674,0.238989
Rains County  TX,TX,48379,0.17731500000,0.19788700000,0.65814100000,0.06130300000,-1.53464700000,-791146.54402000000,18385.99212200000,0.167731,0.421088,0.341859
Randall County  TX,TX,48381,0.08983800000,0.17417100000,0.34549600000,0.04226400000,-2.31562000000,-542218.77548499900,-509190.50585900000,0.230340,0.299730,0.654504
Reagan County  TX,TX,48383,0.10647700000,0.10231700000,0.68098700000,0.03301200000,-2.12723900000,-942752.76312200000,-501178.40365599900,0.182065,0.326308,0.319013
Real County  TX,TX,48385,0.30563400000,0.15757600000,0.56405800000,0.03636400000,-0.82061200000,-1120636.61465000000,-354092.49021399900,0.256905,0.552842,0.435942
Red River County  TX,TX,48387,0.25772000000,0.22031800000,0.68573800000,0.05891700000,-1.05785400000,-707468.68534099900,83655.77158099990,0.186792,0.507661,0.314262
Reeves County  TX,TX,48389,0.36428900000,0.17998700000,0.78666700000,0.12401700000,-0.55679500000,-933254.72538800000,-698058.48101200000,0.116208,0.603564,0.213333
Refugio County  TX,TX,48391,0.24248400000,0.19532900000,0.65294800000,0.04931000000,-1.13910900000,-1294748.68258000000,-109605.69500199900,0.124355,0.492427,0.347052
Roberts County  TX,TX,48393,0.07476600000,0.06956500000,0.39939900000,0.01287600000,-2.51567800000,-451048.14736599900,-410604.39532900000,0.449515,0.273434,0.600601
Robertson County  TX,TX,48395,0.28638100000,0.28759500000,0.68415100000,0.06191500000,-0.91302700000,-995447.78709400000,-46779.66926800000,0.151394,0.535146,0.315849
Rockwall County  TX,TX,48397,0.05578400000,0.11159300000,0.38085000000,0.01819400000,-2.82886200000,-788041.71628800000,-36251.79110400000,0.244626,0.236186,0.619150
Runnels County  TX,TX,48399,0.25521500000,0.18044600000,0.66908300000,0.05711400000,-1.07098900000,-898581.06521899900,-358666.41060100000,0.174232,0.505188,0.330917
Rusk County  TX,TX,48401,0.20979200000,0.18378600000,0.59642300000,0.05468500000,-1.32618000000,-874991.81073699900,111303.34500299900,0.157943,0.458031,0.403577
Sabine County  TX,TX,48403,0.24000000000,0.20719000000,0.65831500000,0.09172000000,-1.15268000000,-958276.03125200000,194992.55793899900,0.179714,0.489898,0.341685
San Augustine County  TX,TX,48405,0.31157700000,0.25365300000,0.69380600000,0.06956500000,-0.79275700000,-953202.79955300000,166255.10063199900,0.168229,0.558191,0.306194
San Jacinto County  TX,TX,48407,0.23465400000,0.17547200000,0.66656600000,0.07462900000,-1.18221700000,-1044833.34739000000,76453.36685900000,0.122337,0.484411,0.333434
San Patricio County  TX,TX,48409,0.23653100000,0.17563200000,0.59509000000,0.07233700000,-1.17179100000,-1328880.81884000000,-144070.38835200000,0.134888,0.486345,0.404910
San Saba County  TX,TX,48411,0.26395600000,0.15442300000,0.62743800000,0.03691900000,-1.02550800000,-977393.30359400000,-256499.92391200000,0.156155,0.513766,0.372562
Schleicher County  TX,TX,48413,0.29012300000,0.12303700000,0.61969800000,0.01765200000,-0.89478500000,-999561.79748099900,-414522.26458000000,0.210266,0.538631,0.380302
Scurry County  TX,TX,48415,0.22053300000,0.18932800000,0.60734100000,0.06029200000,-1.26256100000,-793082.55209799900,-437918.44452299900,0.169674,0.469609,0.392659
Shackelford County  TX,TX,48417,0.16836200000,0.15023500000,0.54402000000,0.01849300000,-1.59728400000,-800562.49886800000,-298875.97928199900,0.128784,0.410319,0.455980
Shelby County  TX,TX,48419,0.25091400000,0.21693000000,0.67687800000,0.05203600000,-1.09374300000,-909007.94927400000,167423.82393499900,0.152904,0.500913,0.323122
